English,Hindi,len_eng_words,len_hin_words
category meaningful life,शरणी:वयकतिगत जीवन,3,2
the normal breast,सतन का पराकतिक सवरप,3,4
are proven wrong,वो सब गलत साबित हए |,3,6
gaandib arjun s bow,गाडीव : अरजन का धनष।,3,5
as they grow,जस जस वो बड होत ह।,3,6
independence and expansion,सवततरता और विसतार,3,3
to make caps,टोपिया बनान क लिय।,3,4
the external links,बाहरी कडिया,3,2
grew up here,यही पल-बढ,3,2
hatching of eggs,अणड सना,3,2
languages of india,भारत की भाषाए,3,3
salt air pollution,स बच सक,3,3
engineering or architecture,अभियातरिकी या शिलप कला की भी नही |,3,8
india,भारत : ० ५,3,4
trap failed,जाल समटा,3,3
bosnia and kosovo,बोसनिया और कोसोवो,3,3
all solar electrified villages,सब जगहो पर सौर-ऊरजा,3,4
till th century,१३ वी शताबदी तक,3,4
category software,शरणी:सॉफटवयर,3,1
made them beautiful,उसी न उनह खबसरत बनाया था।,3,6
all those problems,इस तरह की समसयाए |,3,5
to economic creativity,ट इकॉनामिक करिएटिविटी,3,3
will be enough,परयापत होगी,3,2
category mahabharat,शरणी:महाभारत,3,1
perhaps that big,शायद इतना बडा ह,3,4
desk top research,डसकटॉप अनपरयोग,3,2
birth and family,जनम और परिवार,3,3
development related disorder,विकास सबधी विकार,3,3
buisness web site,बयापारिक वब साइट,3,3
it feels great,य बहत बढिया लगता ह।,3,5
unep urban issues,यएनईपी शहरी मदद,3,3
a manufacturing model,एक विनिरमाण मॉडल,3,3
change in shape,आकार म परिवरतन,3,3
achaantar ol,वाचानतर-राजभाषा,3,1
so this model,तो य नमना,3,3
sends a signal,एक सिगनल भजता ह,3,4
forest and animals,वनसपति और जीव-जनत,3,3
sonh hans,सोह हस,3,3
certainly not,कतई नही,3,3
mahabharat in brief,महाभारत की सकषिपत कथा,3,4
saint petersburg russia,पीटरसबरग रस,3,2
tilted towards completion,कारय परण होन की दिशा म बढात ह।,3,8
the united states,अमरिका,3,1
languages are dying,भाषाओ मर रही ह,3,4
you walk side by side,तो आप अगल-बगल चलत ह,3,5
germany broadcasting corporation,जरमनी बराडकासटिग कारपोरशन,3,3
characters of mahabharata,महाभारत क पातर,3,3
class hindu religion,शरणी:हिनद धरम,3,2
and millisecond accuracy,मिलीसकड शदधता क बार म,3,5
among emerging economies,विकासशील अरथ-वयवसथाओ म।,3,3
dishonesty of proposal,अविशवास परसताव,3,2
mythology of waaraah,वाराह पराण,3,2
attracted four systems,परारमभिक चार अवसथाए,3,3
seven different salts,सात अलग अलग नमक,3,4
evidence based facts,आधारभत विशषताए,3,2
reducing the feed,फीड की छटाई,3,3
national sanskrit institute,राषटरीय ससकत ससथान,3,3
of deconstructing redefining,शर करनी होगी,3,3
contitution part,सविधान भाग 6,3,3
that was fantastic,य बहत ही अचछा था।,3,5
trinidot s hindi usages,तरिनिडाड का हिनदी साहितय,3,4
milan yamini,मिलन यामिनी,3,3
that little matter,वो छोटा सा मददा,3,4
programmable logic,करमादश तरक नियतरक,3,3
in economic growth,आरथिक विकास म।,3,3
your maternity records,आप क माततव रिकारडज,3,4
with political reforms,राजनतिक सधार लान का।,3,4
pakistaan political party,पाकिसतानी राजनतिक दल,3,3
tajmahal in,1860 म ताजमहल,3,3
they re already dead,बदलाव नही होग तो व पहल ही समापत हो जाएगी ।,3,11
quran s cover page,करान का आवरण पषठ,3,4
argentina and beyond,argentina और बहत स दश शामिल ह।,3,7
north old food,उततर परव का खाना,3,4
source asia,शरणी:एशिया,3,1
suspend its disbelief,अपन अविशवास को छोडना होगा |,3,6
what is this,“य कया कह रहा ह,3,5
thumb in,२००० म thumb|,3,3
everything was donated,हर चीज दान स आती थी,3,7
google inidac transliteration,गगल इणडिक टरानसलिटरशन,3,3
amrut prabhat,अमत परभात,3,3
is a professional,एक पशवर ह।,3,3
like babri masjid,जस बाबरी मासजिद,3,3
now i m frowning,अब म अब तवर दिखा रहा ह |,3,8
or else playing,या फिर “खलना”,3,3
a technology licenser,या तकनीक का लाइसस दन वाल ह,3,8
category information technology,शरणी:सचना परौदयोगिकी,3,2
nipple change,सतन क चचक म परिवरतन -,3,6
we are one,हम एक ह,3,3
you can t share,आप शयर नही कर सकत,3,5
it s just massive,यह बड पमान पर ह,3,5
very recently introduced,हाल ही म परदरशित,3,4
