English,Hindi,len_eng_words,len_hin_words
<start> okay . i do too . <end>,<start> ओक .  मर पास भी ह . <end>,4,5
<start> revenges are also involved . <end>,<start> परतिकरियाओ क विशिषट परकार म शामिल ह <end>,4,7
<start> no one argues <end>,<start> कोई मतभद नही ह <end>,4,4
<start> quantum interference devices <end>,<start> कवाटम इटरफस यतर होत ह  <end>,4,6
<start> to actually start now . <end>,<start> वासतव म अभी स शर हो . <end>,4,6
<start> team play amongst themselves . <end>,<start> समह खद क खिलाफ खलत ह | <end>,4,7
<start> it can transform society . <end>,<start> यह पर समाज को बदल सकता ह | <end>,4,8
<start> and work and parent . <end>,<start> और काम करन और बचचो को पालन क तरीक को भी। <end>,4,11
<start> mahadevi varma s children s literature <end>,<start> महादवी वरमा का बाल साहितय <end>,4,5
<start> and this attracts metals <end>,<start> और धात को आकरषित करत ह <end>,4,6
"<start> consequently , we have <end>","<start> फलसवरप ,  हमार पास  <end>",4,4
"<start> sk yeah , it s ready . <end>","<start> सलमान खान हा ,  य तयार ह। <end>",4,6
<start> look at this also <end>,<start> यह भी दख <end>,4,3
"<start> and when you re outdoors , <end>","<start> और जब आप सडक पर हो , <end>",4,6
<start> has listening and contemplation <end>,<start> सनना और चितन उनक <end>,4,4
<start> khaas mahal <end>,<start> खास महल <end>,4,2
"<start> paintings of everyday objects , <end>","<start> रोजमररा की वसतओ क चितर , <end>",4,5
"<start> now let s ask ourselves , <end>",<start> अब सवय स पछ <end>,4,4
"<start> first they ignore you , <end>","<start> पहली वो आपको अनसना कर दत ह , <end>",4,7
<start> bleeding between menstrual cycle <end>,<start> मासिक धरम क बीच क समय म खन का आना  . <end>,4,11
<start> we re fighting another battle . <end>,<start> हम एक और लडाई लड रह ह। <end>,4,7
<start> knowledge source <end>,<start> जञानपीठ <end>,4,1
<start> series cities in uttar pradesh <end>,<start> शरणीउततर परदश क शहर <end>,4,4
<start> and we have found <end>,<start> और हमन यह पाया ह कि <end>,4,6
<start> self wedding of sita <end>,<start> सीता सवयवर <end>,4,5
<start> due to the stunting <end>,<start> छोटी उमर म <end>,4,3
<start> what is masturbation ? <end>,<start> हसतमथन कया ह ? <end>,4,3
<start> the challenge i have <end>,<start> मर सामन चनौती य ह <end>,4,5
<start> it had incredibly transformed <end>,<start> इस न अविशवसनीय ढग स बदल दिया <end>,4,7
<start> could play it anywhere . <end>,<start> कही भी खल सकत थ . <end>,4,5
<start> a voice warning him <end>,<start> उस एक आवाज चतावनी <end>,4,4
<start> that the indus script <end>,<start> सिध लिपि <end>,4,2
<start> you ve heard that saying . <end>,<start> आपन कई बार य सना होगा . <end>,4,6
<start> british govt . releazed him <end>,<start> तब सरकार न उनह रिहा कर दिया। <end>,4,7
"<start> with something that s unexpected , <end>","<start> किसी अपरतयाशित , <end>",4,2
<start> there s the spiritual side . <end>,<start> एक आधयातमिक पछ ह | <end>,4,5
<start> thank you very much . <end>,"<start> बहत ,  बहत धनयवाद . <end>",4,3
<start> thank you very much . <end>,<start> बहत बहत धनयवाद <end>,4,3
<start> since we were kids . <end>,<start> जब स हम बचच थ | <end>,4,6
<start> that s just one source . <end>,<start> यह कवल एक सतरोत ह | <end>,4,6
<start> group the religious festival . <end>,<start> शरणीधारमिक तयौहार <end>,4,2
"<start> this is so nerdy , <end>","<start> य थोडी किताबी कीड जसी बात होगी , <end>",4,7
"<start> over and over again , <end>","<start> बारबार दिखाती ह , <end>",4,3
<start> just be manic enough <end>,<start> बस इतन ही सनकी रह <end>,4,5
"<start> anything that bothers you , <end>","<start> कछ भी जो तमह परशान करता हो , <end>",4,7
"<start> oh , it s so sad . <end>","<start> ओह ,  यह दखी ह | <end>",4,5
<start> was human capital <end>,<start> तो थी मानवससाधन की पजी  <end>,4,6
<start> used a new software <end>,<start> एक नय सॉफटवयर का इसतमाल <end>,4,5
<start> wouldn t that be handy ? <end>,<start> वह काम का नही होगा ? <end>,4,5
<start> with better models <end>,<start> अचछ नमनो स <end>,4,3
<start> and the human genius <end>,<start> और मानव महान जञाता हो गया ह <end>,4,7
<start> are the technical one <end>,<start>  को सी एन एन की य टयब की रिपबलिकन बहस <end>,4,12
<start> in akbar s historical city <end>,<start> अकबर का इतिहास कसबा पर <end>,4,5
<start> wireless telephone <end>,<start> ताररहित टलीफोन <end>,4,4
<start> and this was . <end>,<start> और य था सन  . <end>,4,5
<start> to be a contributor . <end>,<start> उसक सहभागी या सहयोगी होन प <end>,4,6
"<start> in fact , country a <end>","<start> असल म ,  दश अ <end>",4,4
"<start> it s a mental process , <end>","<start> यह दिमागी परकरिया ह , <end>",4,4
<start> for consecutive assignments . <end>,<start> लगातार तरह बार । <end>,4,4
<start> to measure brain activity <end>,<start> मसतिषक की गतिविधि मापन क लिए <end>,4,6
"<start> get uploaded every minute , <end>",<start> दो दिन क विडियो अपलोड किय जात ह <end>,4,8
"<start> the mathematics of uncertainty , <end>",<start> असभावितता की गणित का <end>,4,4
"<start> i saw one day , <end>","<start> मन एक दिन दखा , <end>",4,4
