English,Hindi,len_eng_words,len_hin_words
and what we ve learned,और हमन यह सीखा ह,4,5
like with a pacemaker,जस कि गतिनिरधारक स,4,4
to fight for transparency,पारदरशिता की लडाई म,4,4
g mail google s e mail,जी-मल गगल का ई-मल,4,4
telephones were a rarity,तब फोन भी दरलभ था,4,5
for most developing countries,अधिकाश विकासशील दशो क लिए,4,5
and that s really hard,और यह बहत मशकिल ह,4,5
in the   th century,वी सदी म ।,4,5
here are some examples,यहा कछ उदाहरण ह।,4,4
having faith in god,ईशवर म विशवास करना,4,4
but it doesn t work,पर इसस काम नही चलता ।,4,6
that we call hydras,जिस हम hydras कहत ह,4,5
category  people of bengal,शरणी:बगाल क लोग,4,3
these are    year olds,य सिरफ दस साल क बचच ह,4,7
to derive something positive,हम किसी सकारातमक सतर पर आ जाए,4,7
then they fight you,फिर वो आपस लडत ह,4,5
towards the religion,धरम क परति,4,3
trying to be myself,कोशिश की ह जसी ह वसी ही रह,4,8
and i said  oh,और मन कहा “ओह ”,4,4
generate their own ideas,नए विचार खद उतपनन कर ”,4,5
because their teachers say,उनक अधयापक बतात ह ऐसा इसलिए होता ह कयोकि,4,9
and weigh several pounds,और कई पाउड वजन ह|,4,5
khuran is allah s message,करान अललाह की रससी ह।,4,5
to play to inquire,खलन क लिय जिजञास होन क लिय कहिय।,4,8
boiling kettle at    m,50उबलती कटल 0 5म पर,4,5
now why wouldn t this,अब इसस एक,4,3
the face of starvation,विशाल सतर पर,4,3
that tells you something,जो आप स कछ कहता ह,4,6
modeling of quality air,वाय की गणवतता मॉडलिग,4,4
pre schools and playgroups,परी - सकलजऋ तथा पलगरपस 14,4,6
i like to smile,म मसकरा कर,4,3
regular attendance on time,समय पर नियमित उपसथिति|भाष,4,4
my characters drove cars,मर चरितर कार चलात थ,4,5
it s an organic process,यह एक जविक परकरिया ह,4,5
of gdp a year,और कछ दशो म 11 परतिशत तक ह,4,8
about killing the unbelievers,जिसम काफिरो को मारन की बात कही गई ह,4,9
with their own priorities,उनकी अपनी पराथमिकताओ क साथ,4,5
a massive massive success,एक बहत बडी सफलता,4,4
one of a kind,अापको पता ह मराथन वासतव म अनोखा बन गया ह,4,10
we can change communities,तो हम समदायो को बदल सकत ह,4,7
to save somebody s life,जान बचान का,4,3
many days passed,बहत दिन बीत,4,4
tried to shoot me,न मझ मारन की कोशिश की,4,6
and pulled the dna,और उस हवा क रोगाणओ का,4,6
make government more accountable,सरकार को जवाबदह बनाया जाय,4,5
i think you ll realize,तो य पायग कि,4,4
but that s another talk,पर इस बार म फिर कभी बात करग।,4,8
because the whole business,कयोकि य जटिल ह कि,4,5
and i believed it,और इसम मरा दढ विशवास था।,4,6
