English,Hindi,len_eng_words,len_hin_words
"<start> and china was emitting . , <end>","<start> और चीन  .  , <end>",5,3
<start> you will find new stairs . <end>,<start> आपको और सीढिया मिल जाती ह। <end>,5,6
<start> micro chemicals are involved in . <end>,<start> सकषम वाय परदषको म शामिल ह <end>,5,6
<start> category prime ministers of india <end>,<start> शरणीभारत क परधानमतरी <end>,5,3
<start> it has its own importance . <end>,<start> उसकी अपनी अलग गिनती ह। <end>,5,5
<start> to provide a safety net . <end>,<start> जिसस व सरकषा जाल परदान कर पाएग . <end>,5,7
"<start> and there we are , . <end>","<start> और य ह  ,  सन । <end>",5,6
<start> that becomes very important chesed . <end>,<start> जो बहत ही महतवपरण हो जाती ह .  अनसरित होती ह . <end>,5,10
<start> and there were two rollers <end>,<start> व साथ म दो रोलर थ <end>,5,6
<start> there s a lot of conflict . <end>,<start> बहत विवाद भी उतपनन होत ह। <end>,5,6
"<start> in china , it s all women . <end>","<start> चीन म ,  महिला कारीगर भर ह। <end>",5,6
<start> category krishna kavi sreyie branch <end>,<start> शरणीकषणाशरयी शाखा क कवि <end>,5,4
<start> who doesn t press on relentlessly <end>,<start> जो लगातार आग नही बढगा <end>,5,5
<start> to get them to thrive . <end>,<start> ताकि वो बढ सक। <end>,5,4
<start> i can feel your noise . <end>,<start> म आपका शोर महसस कर सकता ह | <end>,5,8
"<start> if you look at kuppam , <end>","<start> यदि आप कपपम पर दखो , <end>",5,5
"<start> , mangoes , , mangoes <end>","<start>  आम ,   आम , <end>",5,4
"<start> like iraq , egypt and syria , <end>","<start> जसा इराक ,  मिसर और सीरिया , <end>",5,5
<start> the attorney general of india <end>,<start> भारत का महानयायवादी <end>,5,3
<start> who also purchased lottery tickets <end>,<start> जिनहोन जतन स लाटरी खरीदी थी <end>,5,6
<start> income based jobseeker s allowance ? <end>,<start> आमदनी क उपर निरधारित झोबसएकर  स आललोतनच मिलता ह  ? <end>,5,11
"<start> hey anthony , come on upstairs . <end>",<start> ह एथनी चल ऊपर आ | <end>,5,6
<start> shri ramcharitamans kishkindha chapter <end>,<start> शरी रामचरित मानसकिषकिनधा काणड <end>,5,4
<start> the one with leonardo dicaprio . <end>,<start> जिसम लियोनारडो दी कपरियो थ . <end>,5,5
<start> when women is on top . <end>,<start> जब महिला उपर हो <end>,5,4
<start> are in the business of . <end>,<start> जररी नही समझत . <end>,5,3
"<start> politics , social and economic inequality , <end>",<start> राजनीती सामाजिक और आरथिक असमानता <end>,5,5
<start> must know about uttar pradesh <end>,<start> उततर परदश क बार म जान <end>,5,6
<start> this is what they re about . <end>,<start> यही ह उनकी पाहचान ह <end>,5,5
"<start> now , there is one argument <end>",<start> हा एक तरक ह <end>,5,4
<start> the minds on the margin <end>,<start> गरीबी म गजरबसर करन वाला मषतिशक <end>,5,6
"<start> i think in absolute terms , <end>","<start> म मोटा मोटा हिसाब बताता ह , <end>",5,6
<start> which will solve your problem . <end>,<start> जिस स कि तमहारी समसया हल हो जाएगी । <end>,5,9
"<start> so immediately , we re rejecting them . <end>","<start> तो इसलिय ,  उनह तो हम बिना परीकषा क ही भगा द रह ह। <end>",5,13
<start> here s how the world looked . <end>,<start> तो विशव ऐसा दिखन लगा <end>,5,5
<start> surface heat during century <end>,<start>  वीसदी क दौरान सतह की गरमी का | <end>,5,9
<start> it just drives me crazy . <end>,<start> यह मझ झझला दता ह <end>,5,5
"<start> cardiovascular disease , diabetes , hypertension <end>","<start> जस हदयरोग ,  डाइबिटीज ,  बलड परशर  <end>",5,6
<start> and give it another fold . <end>,<start> और फिर स मोड दता था। <end>,5,6
<start> in the time that passes <end>,<start> जो समय गजरा <end>,5,3
<start> keep the sacredness of life <end>,<start> जीवन की पवितरता बनाए रखना <end>,5,5
<start> it s like being in love <end>,"<start> वसा ही जस इशक म होना , <end>",5,6
<start> assuming religious books beyond error <end>,<start> धरम की पसतको को गलती स पर मानना <end>,5,8
<start> diwan e general <end>,<start> दीवानएआम <end>,5,1
<start> which is based on linearity <end>,<start> जो रखिक पर आधारित ह <end>,5,5
"<start> so they take the data , <end>","<start> तो वो आकड लत ह , <end>",5,5
"<start> so chemists got to work , <end>","<start> तो रसायनजञ क लिए काम मिल गया , <end>",5,7
<start> mahadevi is a good writer <end>,<start> महादवी एक सजग रचनाकार ह। <end>,5,5
